Attr1,Attr2,Attr3,Attr4,Attr5,Attr6,Attr7,Attr8,Attr9,Attr10,Attr11,Attr12,Attr13,Attr14,Attr15,Attr16,Attr17,Attr18,Attr19,Attr20,Attr21,Attr22,Attr23,Attr24,Attr25,Attr26,Attr27,Attr28,Attr29,Attr30,Attr31,Attr32,Attr33,Attr34,Attr35,Attr36,Attr37,Attr38,Attr39,Attr40,Attr41,Attr42,Attr43,Attr44,Attr45,Attr46,Attr47,Attr48,Attr49,Attr50,Attr51,Attr52,Attr53,Attr54,Attr55,Attr56,Attr57,Attr58,Attr59,Attr60,Attr61,Attr62,Attr63,Attr64,class
0.061226,0.33036,-0.07719,0.76634,-16.818,-0.22415,0.071274,2.027,1.496,0.66964,0.13297,0.21575,0.13753,0.071274,586.07,0.6228,3.027,0.071274,0.047643,0.0,0.66233,0.13297,0.040926,-0.12029,0.10621,0.59238,2.1553,-0.10336,2.0273,0.072186,0.084301,67.668,5.5304,5.5304,-0.28594,1.96,,0.66964,-0.19114,0.67879,0.041175,0.088883,7.0567,7.0567,,0.67879,0.0,-0.0015025,-0.0010043,0.76634,0.33036,0.18082,0.89664,0.89664,-8.22,-0.19114,0.091432,0.93216,0.0,,51.724,80.602,4.5284,2.0031,1
0.018457,0.88345,-0.031327,0.95463,-159.15,0.0,0.018583,0.13193,0.97103,0.11655,0.044028,0.026911,0.036244,0.018583,9162.4,0.039837,1.1319,0.018583,0.019137,136.6,0.69062,0.033979,0.019007,0.043054,0.11212,0.039694,1.3354,-0.091928,4.2507,0.90754,0.041534,270.08,1.3606,1.0635,0.037771,0.98363,1.5348,0.30929,0.038898,0.022439,0.5821,0.034992,241.97,105.37,0.050788,0.5487,141.17,0.017368,0.017886,0.74619,0.69055,0.73494,0.34201,0.90758,-558.0,0.038911,0.15836,0.95523,1.6537,2.672,3.464,259.57,1.4062,2.8494,1
0.19223,0.52476,0.17806,1.7276,23.896,0.0,0.22969,0.90561,1.7375,0.47524,0.23608,0.93865,0.1322,0.22969,833.9,0.4377,1.9056,0.22969,0.1322,14.617,0.99502,0.20822,0.11064,0.72228,0.40676,0.36631,1099.3,0.30846,3.8529,0.13672,0.1322,68.551,6.2752,2.9262,0.20177,1.7655,,0.47524,0.11613,1.2005,0.084007,0.11984,27.099,12.482,2.7627,1.4848,16.539,0.20822,0.11984,0.80561,0.2447,0.15936,0.82329,0.82329,1269.0,0.2501,0.40449,0.73799,0.0,24.971,29.243,51.406,7.1003,3.01,1
-0.33618,1.2748,-0.75203,0.40934,-118.8,-0.33618,-0.30954,-0.24616,0.95272,-0.31381,-0.30954,-0.24312,-0.083042,-0.30954,-1793.9,-0.20347,0.78443,-0.30954,-0.099097,33.809,0.36774,-0.20821,-0.10763,-0.30954,-0.31381,-0.22437,,-1.5707,4.3279,0.40014,-0.099097,141.75,2.575,-0.16332,-0.20821,3.1709,143.74,-0.3122,-0.066657,0.038464,-0.26517,-0.066657,55.178,21.369,-1.162,0.1821,32.21,-0.25835,-0.082711,0.40882,1.2732,0.38834,-0.65544,-0.65207,-16001.0,-0.049624,1.0713,1.0496,-0.00514,10.796,17.08,148.78,2.4533,6.524,1
-0.031359,0.98218,-0.31706,0.6137,-86.201,-0.031359,-0.031359,0.014981,1.0041,0.014714,-0.031359,-0.038206,0.018382,-0.031359,7793.7,0.046833,1.0181,-0.031359,-0.012532,36.685,1.0619,0.00090017,-0.012532,-0.031359,0.014714,0.046833,,-0.63886,3.8613,0.37885,-0.012532,120.22,3.0362,0.00091651,0.00090017,2.5217,1.5626,0.17612,0.00035973,0.053348,0.41262,0.00035973,67.086,30.401,-0.12469,0.30728,36.837,-0.076457,-0.030554,0.51285,0.82077,0.32936,0.029647,0.35487,-2303.6,0.00411,-2.1312,0.99589,10.97,9.9495,12.006,119.72,3.0488,5.042,1
0.091581,0.68158,0.30343,1.8201,45.526,0.0,0.11537,0.46717,1.3695,0.31841,0.13952,0.31183,0.1031,0.11537,1761.9,0.20716,1.4672,0.11537,0.084239,36.088,0.9041,0.058283,0.066871,0.16674,0.31788,0.17226,2.4134,0.9291,4.9706,0.43854,0.10124,109.18,3.5997,1.954,0.13266,1.4713,2.3803,0.54443,0.096865,0.22665,0.27011,0.042557,157.12,121.04,0.67633,0.59265,37.111,0.032453,0.023697,0.98801,0.36997,0.2778,0.97497,1.667,28358.0,0.096865,0.28762,0.90517,0.70983,10.114,3.0156,98.604,3.7017,4.1935,1
-0.0065833,0.85538,0.16939,1.2772,-11.98,0.0,0.0061574,0.16985,2.1556,0.14529,0.041991,0.010078,0.0028565,0.0061574,50705.0,0.0071984,1.1691,0.0061574,0.0028565,28.935,,0.0066574,-0.0030541,0.0061574,0.098991,-0.0076964,0.18579,0.74657,3.0334,0.39523,0.0028565,155.58,3.5238,2.5169,0.048824,2.1951,,0.14529,0.02265,0.12045,4.2828,0.0030885,119.68,90.742,-0.038526,0.40014,28.97,0.0066574,0.0030885,0.9123,0.61097,0.28378,0.64034,0.64034,182.94,0.33505,-0.045313,0.67409,0.0,12.614,4.0224,103.46,3.5281,9.5005,1
-2.0466,0.6947,0.029989,1.0432,-24.8,0.0,-2.0466,0.43947,6.6585,0.3053,-2.0465,-2.946,-0.27107,-2.0466,-140.49,-2.5981,1.4395,-2.0466,-0.30736,33.605,,-2.0466,-0.30736,-2.0466,-0.77423,-2.5981,-17235.0,0.10892,1.9668,0.094476,-0.30736,29.309,12.531,12.531,-1.9929,6.6585,,0.3053,-0.2993,0.09448,-0.01283,-0.30737,36.128,2.5227,-3.3384,0.16073,25.704,-2.2883,-0.34366,1.0432,0.6947,0.079804,1.1089,1.1089,2.778,-0.2993,-6.7034,1.3074,0.0,10.862,144.69,38.082,9.5847,24.184,1
0.14813,0.70927,0.076411,1.1354,-68.1,-0.059397,0.18609,0.4099,1.9784,0.29073,0.24682,0.3298,0.094058,0.18609,1391.2,0.26236,1.4099,0.18609,0.094058,71.417,1.2183,0.23061,0.074872,0.26534,0.091028,0.20885,3.7975,0.21278,3.6393,0.3585,0.11885,117.59,3.1477,2.5041,0.22681,1.9784,2.3263,0.39973,0.11464,0.044807,0.10252,0.11656,113.53,42.114,0.38266,0.44937,79.553,0.23061,0.11656,0.90327,0.56425,0.31769,0.80958,1.1131,333.0,0.11471,0.50951,0.92842,0.37491,5.1108,8.6669,104.1,3.5063,5.5093,1
-0.38647,0.83659,-0.12849,0.84564,-57.688,0.0,-0.36149,0.19518,0.67101,0.16328,-0.32497,-0.43427,-0.45609,-0.36149,-997.76,-0.36582,1.1953,-0.36149,-0.53872,3.225,,-0.34697,-0.57596,-0.36149,0.09345,-0.39568,-9.5002,-0.43459,3.1559,1.1515,-0.4843,287.56,1.2711,1.2647,-0.38556,0.7331,,0.16328,-0.5746,0.10834,-0.095658,-0.51709,333.84,330.62,-65.186,0.11546,2.0453,-0.40242,-0.59972,0.8414,0.8324,0.78673,0.55226,0.55226,-184.0,-0.5746,-2.3669,1.4433,0.0,113.18,1.104,452.79,0.80611,2.2695,1
-0.14488,0.90578,0.082812,1.0914,-92.563,0.0,-0.14488,0.10402,2.883,0.094218,-0.032763,-0.15995,-0.048377,-0.14488,-2370.5,-0.15398,1.104,-0.14488,-0.050252,104.68,,-0.032763,-0.050252,-0.14488,-0.10244,-0.15398,-0.29223,7.2729,2.7063,0.31212,-0.046105,114.36,3.2198,3.2198,-0.0077089,2.8835,,0.094218,-0.0026739,0.011485,-1.1037,-0.011364,123.84,19.164,-0.17522,0.92431,103.48,-0.038171,-0.01324,1.0914,0.90578,0.31058,8.2746,8.2746,42.11,-0.0027285,-1.5377,1.0114,0.0,3.4868,19.046,114.68,3.1829,253.2,1
-0.41484,1.1296,-0.24177,0.72804,-154.94,-0.03789,-0.4125,-0.11476,1.006,-0.12964,-0.36893,-0.464,-0.37422,-0.4125,-1095.2,-0.33328,0.88524,-0.4125,-0.41003,127.92,,-0.40484,-0.41235,-0.4125,-0.44268,-0.33534,-9.2914,-0.68536,5.4102,0.8489,-0.36859,267.06,1.594,1.2544,-0.20899,1.006,2.1047,0.010358,-0.20774,0.31005,-0.10209,-0.40242,134.82,6.8962,-1.1766,0.33143,90.816,-0.44086,-0.43822,0.57295,0.889,0.62735,-0.36748,0.029361,-62173.0,-0.20774,3.2,1.4519,-1.0799,2.8533,52.928,322.54,1.1316,2.8518,1
-0.35103,1.3862,-0.76367,0.32865,-153.7,-0.35103,-0.27397,-0.3089,0.91319,-0.42819,-0.27397,-0.24085,-0.090259,-0.27397,-2432.7,-0.15004,0.72142,-0.27397,-0.1189,44.548,0.80858,-0.21759,-0.15234,-0.27397,-0.42819,-0.20564,,-1.2196,4.3537,0.60097,-0.1189,164.54,2.2183,-0.15697,-0.21759,2.3715,0.37246,-0.17955,-0.09443,0.0049058,-0.30061,-0.09443,58.333,13.785,-1.2482,0.081413,40.681,-0.28358,-0.12307,0.2697,1.1375,0.4508,-0.68383,-0.28674,-17243.0,-0.095064,0.81982,1.0951,-0.58068,8.1934,26.477,180.18,2.0257,3.68,1
0.1098,0.80518,0.036006,1.0461,-126.02,0.1098,0.14125,0.23604,1.0788,0.19005,0.14125,0.18089,0.10867,0.14125,1806.7,0.20202,1.242,0.14125,0.094363,119.98,1.9042,0.10779,0.073358,0.14125,0.19005,0.16298,,0.1966,4.4589,0.43127,0.094363,205.42,1.7768,0.13387,0.10779,1.5384,13.35,0.21438,0.072011,0.23277,0.20488,0.072011,154.87,34.881,0.22316,0.41597,129.44,0.086369,0.057701,1.0145,0.78085,0.5628,1.0377,1.1706,1035.9,0.073081,0.57776,0.92692,0.12802,3.0421,10.464,190.41,1.9169,8.1729,1
-0.33575,0.81809,0.21104,1.5567,11.731,-0.33575,-0.31535,0.11554,0.83,0.09452,-0.31535,-0.83182,-0.19814,-0.31535,-1371.0,-0.26623,1.2224,-0.31535,-0.28689,54.03,0.25844,-0.22988,-0.30545,-0.31535,0.09452,-0.29117,,0.51492,4.8216,0.69975,-0.28689,104.49,3.4933,-0.28099,-0.22988,1.1838,0.97369,0.53351,-0.20913,0.15111,-0.20326,-0.20913,176.94,122.91,-2.0635,1.1275,44.845,-0.32743,-0.29788,0.72137,0.37911,0.28626,0.23062,1.3017,13995.0,-0.20482,-3.5522,1.2048,4.6444,6.7555,2.9696,125.89,2.8994,2.6819,1
0.007727,0.89544,-0.095708,0.87046,-49.041,0.007727,0.014343,0.10826,1.0121,0.096945,0.014343,0.019413,0.016447,0.014343,6226.3,0.058623,1.1168,0.014343,0.0044938,32.874,0.81992,0.030185,0.0024209,0.014343,0.096945,0.051234,,-0.26818,5.067,0.27914,0.0044938,85.516,4.2682,0.033709,0.030185,3.231,2.2709,0.25356,0.0094571,0.061851,0.43081,0.0094571,68.32,35.446,0.02688,0.48138,33.273,-0.0079659,-0.0024958,0.71821,0.73883,0.23429,0.27165,0.71049,-11166.0,0.011988,0.079705,0.98801,1.6155,11.103,10.297,84.491,4.32,8.9435,1
0.063897,0.84939,0.28508,1.5568,-3.031,-0.11692,0.083468,0.17731,4.8379,0.1506,0.1147,0.16303,0.022181,0.083468,2889.2,0.12633,1.1773,0.083468,0.017253,23.837,0.90215,0.095148,0.013208,-0.028529,0.10235,0.10329,3.0466,1.4059,3.751,0.13887,0.023709,39.432,9.3064,5.6095,0.098874,4.8793,1.6105,0.44934,0.020437,0.36452,0.23795,0.019667,46.055,22.218,0.20224,0.98164,24.204,0.071309,0.01474,0.93839,0.51197,0.10745,0.74273,2.216,1607.0,0.020425,0.42428,0.9765,1.9837,15.312,16.428,38.627,9.4494,23.859,1
-0.077105,0.39086,-0.062084,0.84116,-54.432,-0.077105,0.051383,1.5411,1.0503,0.60235,0.051383,0.13146,0.12149,0.051383,1197.3,0.30485,2.5584,0.051383,0.052391,20.618,1.118,0.049606,-0.078618,0.051383,0.60235,-0.023877,,-0.092494,5.111,0.3111,0.052391,152.78,2.389,0.12692,0.049606,0.99262,,0.60235,0.05058,0.25381,0.10948,0.05058,85.438,64.82,-1.3918,0.69942,21.655,-0.018166,-0.018523,0.84116,0.39086,0.41859,0.89739,0.89739,-8017.2,0.047917,-0.12801,0.95208,0.0,17.703,5.6309,145.46,2.5092,1.4612,1
0.057519,0.73993,0.15437,1.2373,-15.799,0.057519,0.073025,0.2706,1.0148,0.20023,0.073025,0.11227,0.066119,0.073025,3337.1,0.10938,1.3515,0.073025,0.059659,45.799,0.71998,0.059742,0.046991,0.073025,0.20023,0.088422,,0.79095,5.392,0.55752,0.059659,196.84,1.8543,0.08074,0.059742,1.3319,7.2791,0.28969,0.048807,0.17045,0.3596,0.048807,206.93,161.14,0.3745,1.0012,46.478,0.051835,0.042347,1.0877,0.65046,0.53928,1.0259,1.4843,38070.0,0.014604,0.28727,0.9854,0.44683,7.9696,2.2652,193.96,1.8818,6.2717,1
-0.020125,0.52631,-0.1564,0.70262,-86.521,0.0,-0.019052,0.89998,1.9188,0.47367,-0.01893,-0.036228,-0.0099294,-0.019052,-10083.0,-0.0362,1.9,-0.019052,-0.0099294,56.307,0.86651,-0.019573,-0.010488,-0.0030373,-0.010593,-0.038237,-82.417,-0.24806,4.6951,0.27211,-0.0098057,101.6,3.6868,3.6839,0.0029052,1.9201,,0.47367,0.0015141,0.033801,-0.89631,-0.010201,66.909,10.601,-0.067988,0.59665,55.723,-0.019573,-0.010201,0.70208,0.52591,0.27124,0.75127,0.75127,-7751.0,0.015353,-0.042487,0.99597,0.0,6.4823,34.43,100.04,3.6485,3.0433,1
-0.40031,1.2368,-0.36271,0.70673,-111.96,-0.40031,-0.38952,-0.19645,0.89301,-0.24296,-0.38952,-0.31495,-0.15474,-0.38952,-1235.7,-0.29539,0.80855,-0.38952,-0.16499,66.139,1.0285,-0.33039,-0.16956,-0.38952,-0.24296,-0.30411,,-2.8802,4.3154,0.49058,-0.16499,170.75,2.1376,-0.26714,-0.33039,2.4082,,-0.24296,-0.13994,0.083097,-0.1328,-0.13994,119.25,53.106,-0.93575,0.36083,59.063,-0.35458,-0.15019,0.70673,1.2368,0.46782,-1.9293,-1.9293,-7498.3,-0.1198,1.6476,1.1198,0.0,5.5187,6.873,191.21,1.9089,18.747,1
0.067688,0.79142,-0.18639,0.72307,-101.68,0.067688,0.06563,0.17979,1.0224,0.14229,0.06563,0.09751,0.056854,0.06563,3002.4,0.12157,1.2636,0.06563,0.038782,49.805,1.0967,0.072348,0.039999,0.06563,0.14229,0.12417,,-0.36309,4.395,0.46141,0.038782,148.42,2.4593,0.091416,0.072348,1.7509,2.1608,0.26065,0.042753,0.077481,0.25279,0.042753,93.721,43.916,0.29314,0.37999,50.92,0.041767,0.024681,0.61493,0.67305,0.40663,0.27718,0.50776,-4628.4,0.02189,0.47571,0.97811,0.83185,7.3286,8.3114,145.17,2.5143,3.2966,1
0.054614,0.76089,-0.25242,0.64542,-24.397,0.0,0.06732,0.31409,4.1931,0.23899,0.069561,0.094566,0.022288,0.06732,2971.7,0.12282,1.3142,0.06732,0.016055,1.7864,1.0816,0.069077,0.013025,0.15501,0.21709,0.10613,30.823,-0.46708,3.9172,0.1807,0.01638,62.969,5.805,5.4311,0.066721,4.202,19.559,0.26143,0.015912,0.011967,0.26638,0.016474,39.253,37.467,2.6611,0.040796,1.8127,0.04294,0.010241,0.60385,0.71188,0.17226,0.44223,0.48376,-2086.0,0.015901,0.22852,0.98346,0.093904,204.32,9.7419,61.967,5.8902,7.7591,1
0.046384,0.39872,0.010254,1.0263,-90.591,0.046384,0.046384,1.2483,1.0158,0.4977,0.046384,0.11898,0.060879,0.046384,2010.6,0.18154,2.508,0.046384,0.039013,85.517,1.0639,-0.045878,0.039013,0.046384,0.4977,0.18154,,0.017094,4.4716,0.3337,0.039013,121.58,3.0021,-0.11506,-0.045878,1.3546,13.72,0.50656,-0.038587,0.055519,-0.65939,-0.038587,116.19,30.671,0.16651,0.31178,86.871,-0.071876,-0.060453,1.0035,0.38986,0.3331,0.82967,0.84444,303.73,0.015591,0.093197,0.98441,0.0178,4.2682,11.9,119.68,3.0497,1.982,1
0.11417,0.95415,-0.096555,0.89881,-46.218,0.11417,0.11788,0.0405,1.035,0.038643,0.11788,0.12354,0.039212,0.11788,2396.3,0.15232,1.0481,0.11788,0.031803,35.15,1.4589,0.13052,0.030803,0.11788,0.038643,0.14843,,-0.67805,3.8009,0.21454,0.031803,97.253,3.7531,0.13679,0.13052,3.7854,,0.038643,0.035214,0.16947,0.19857,0.035214,68.529,33.379,0.31985,0.52471,36.382,0.10306,0.027805,0.89881,0.95415,0.26645,0.27137,0.27137,-610.44,0.033845,2.9544,0.96616,0.0,10.384,10.935,93.961,3.8846,26.028,1
-0.011533,0.48887,0.41163,2.3637,-15.662,0.0,-0.011329,1.0455,1.4564,0.51109,0.009984,-0.037532,0.013821,-0.011329,8864.7,0.041175,2.0455,-0.011329,-0.0077784,118.4,0.93855,0.00030255,-0.0079187,-0.11274,0.49426,0.040757,0.014196,1.4369,4.4091,0.31155,0.00444,75.504,4.8824,3.0145,-0.002751,1.4837,2.4978,0.60759,-0.0018889,0.12271,0.51308,0.00020773,169.52,51.121,-0.024411,1.6879,117.01,-0.031155,-0.021391,1.4594,0.30184,0.20482,1.784,2.1208,10558.0,-0.0018739,-0.022565,0.99326,0.1888,3.0827,7.1399,75.646,4.8251,5.0838,1
0.014359,0.53425,-0.17134,0.62102,-28.842,0.014359,0.018116,0.85231,1.0016,0.45534,0.018116,0.040069,0.022547,0.018116,2405.3,0.15175,1.8718,0.018116,0.0050384,10.599,1.143,0.012876,0.0039934,0.018116,0.45534,0.14472,,-0.23823,4.6894,0.14705,0.0050384,45.972,7.9397,0.024102,0.012876,3.6438,2.1475,0.53747,0.0035811,0.027273,0.23162,0.0035811,27.251,16.652,0.13753,0.3901,10.616,-0.050079,-0.013928,0.52556,0.45212,0.12595,0.63311,0.7473,-8379.7,0.0016463,0.031534,0.99835,0.18037,34.439,21.919,45.896,7.9528,4.9992,1
-0.035774,0.64108,-0.2918,0.4946,-58.89,0.0,-0.035771,0.55972,2.3011,0.35882,-0.01512,-0.061954,-0.015545,-0.035771,-6541.5,-0.055798,1.5599,-0.035771,-0.015545,12.361,0.93321,-0.010046,-0.015546,-0.0067142,0.32079,-0.055803,-0.39023,-0.40844,3.9979,0.27795,-0.0064792,102.66,4.0485,3.6462,-0.018327,2.3276,,0.35882,-0.0079643,0.024441,-2.1271,-0.0043657,43.058,30.697,-0.45905,0.15942,12.169,-0.010046,-0.0043657,0.44545,0.57737,0.24701,0.50225,0.50225,-2904.0,0.1079,-0.099698,0.88976,0.0,29.528,11.89,91.581,3.9856,3.221,1
-0.0063466,0.067001,0.027461,1.4099,51.374,-0.0063466,-0.0053277,3.0558,0.79856,0.20474,-0.0053277,-0.079517,0.11555,-0.0053277,1507.2,0.24217,14.925,-0.0053277,-0.037942,13.188,1.0682,-0.0013524,-0.045198,-0.0053277,0.20474,0.22696,,0.030325,4.9004,0.45396,-0.037942,139.08,2.6244,-0.020184,-0.0013524,0.18576,,0.20474,-0.009631,0.05413,0.10904,-0.009631,236.11,222.93,-1.2509,1.3341,10.532,-0.022906,-0.16312,1.4099,0.067001,0.38104,0.2261,0.2261,2183.5,-0.25225,-0.030998,1.2522,0.0,27.676,1.6373,174.16,2.0958,0.15507,1
-0.19184,2.8046,-1.4063,0.19151,-493.66,-2.9254,-0.19184,-0.64344,0.89953,-1.8046,-0.10239,-0.11029,-0.21271,-0.19184,-5350.1,-0.068223,0.35656,-0.19184,-0.21326,0.0,0.26412,-0.12373,-0.21326,-0.73501,-2.135,-0.068223,-1.3833,-2.1081,3.1052,3.0797,-0.11383,631.41,0.59081,0.36642,-0.10576,0.92505,0.31789,-0.75667,-0.11757,0.020993,-0.75865,-0.13755,120.35,120.35,,0.020993,0.0,-0.12423,-0.13811,0.11877,1.7394,1.7299,-2.7052,-1.1343,-1791.6,-0.1178,0.10631,1.1109,-0.58069,,3.0329,705.79,0.51715,1.3485,1
-0.021002,0.64139,0.092418,1.1486,-14.826,0.0,-0.018052,0.55917,2.6176,0.35865,-0.0048312,-0.029021,0.0082495,-0.018052,10841.0,0.033667,1.5591,-0.018052,-0.0068964,27.851,1.0391,-0.0027172,-0.0080233,0.036015,0.33098,0.029068,-0.20553,0.32339,3.257,0.2442,-0.001852,86.153,4.2428,4.1147,-0.017892,2.6368,26.574,0.37802,-0.0068351,0.0030694,0.57895,-0.0010381,99.356,71.505,-0.10515,0.32417,27.624,-0.042363,-0.016184,1.1139,0.62203,0.23569,1.255,1.3227,167.0,-0.0067653,-0.058558,1.0009,0.054006,13.105,5.1045,86.736,4.2082,9.1594,1
0.28338,0.51229,0.38323,1.9141,0.52041,0.28338,0.34444,0.95202,1.1394,0.48771,0.34444,0.82159,0.12007,0.34444,519.25,0.70294,1.952,0.34444,0.11485,45.5,,0.35176,0.09449,0.34444,0.48771,0.58374,,1.94,3.8807,0.12739,0.11485,58.134,6.2787,0.68664,0.35176,3.03,4.6061,0.58076,0.11729,0.32401,0.045839,0.11729,81.132,35.632,0.758,1.0224,51.84,0.3361,0.11207,1.5664,0.41924,0.15927,2.469,2.94,2911.8,0.12231,0.58105,0.87769,0.19079,8.022,10.244,51.023,7.1536,15.182,1
0.015949,0.55003,-0.12165,0.71267,-114.64,-0.25093,0.025053,0.81768,1.0846,0.44975,0.077765,0.059176,0.023099,0.025053,8013.4,0.045549,1.8181,0.025053,0.023099,72.475,0.73022,0.03366,0.014706,0.097757,-0.1901,0.028997,2.2918,-0.17427,3.6615,0.50601,0.036641,193.99,2.5037,1.9272,0.0294,1.0997,0.90582,0.54509,0.027108,0.0042019,0.54469,0.031035,100.94,28.466,0.07406,0.51288,74.156,0.03366,0.031035,0.54855,0.42337,0.3994,0.64428,0.78087,-558.0,0.26553,0.035463,0.72872,0.21199,5.0362,12.822,142.48,2.5618,1.5537,1
-0.10863,0.016777,0.50149,30.891,382.68,-0.67903,-0.10863,58.603,0.38988,0.9832,-0.10863,-6.4746,-0.13894,-0.10863,-113.04,-3.2288,59.605,-0.10863,-0.27861,0.0,0.43528,-0.13609,-0.27861,-0.31917,-0.78765,-3.2288,,1.0411,2.6253,-1.1405,-0.27861,11.637,31.366,31.366,-0.13633,0.41758,,0.9832,-0.34966,27.503,-0.0068505,-0.34905,53.22,53.22,,27.503,0.0,-0.19055,-0.48873,30.891,0.016777,0.031882,2.0411,2.0411,211.63,-0.34972,-0.11048,1.2602,0.0,,6.8583,15.707,23.239,0.80938,1
0.0090046,0.51459,-0.0071791,0.9819,-52.949,0.0090046,0.034937,0.78218,1.1073,0.4025,0.034937,0.08807,0.094151,0.034937,1552.5,0.23511,1.9433,0.034937,0.027189,42.831,1.148,0.073964,0.0070075,0.034937,0.4025,0.18471,,-0.01176,4.5372,0.39322,0.027189,124.77,2.9253,0.14373,0.073964,1.2981,2.025,0.5204,0.05756,0.023609,0.10573,0.05756,107.98,65.151,0.059717,0.60179,47.428,-0.012082,-0.0094026,0.75695,0.3967,0.34185,0.65933,0.85244,-247.33,0.096915,0.022371,0.90308,0.29289,8.5218,5.6024,112.68,3.2392,2.1049,1
-0.046182,0.82856,-0.0031849,0.98378,-30.969,-0.10778,-0.046182,0.20692,1.1201,0.17144,-0.037966,-0.23525,-0.024912,-0.046182,-10838.0,-0.033678,1.2069,-0.046182,-0.041229,33.234,0.92407,-0.037966,-0.041229,-0.070214,0.15165,-0.033678,-4.6211,-0.0039473,2.4414,0.73951,-0.033894,57.753,6.3212,1.4977,-0.12056,1.2029,,0.17144,-0.10763,0.0011062,-1.4028,-0.033894,62.86,29.626,-0.4528,0.52065,30.0,-0.056243,-0.050212,0.23308,0.19631,0.1582,0.21248,0.21248,-0.88,-0.10763,-0.26937,1.0316,0.0,10.983,12.32,63.968,5.7059,1.3882,1
-0.36121,0.39688,0.44112,2.2234,40.873,0.0,-0.35737,1.5197,1.748,0.60312,-0.35271,-0.99113,-0.1876,-0.35737,-441.75,-0.82626,2.5197,-0.35737,-0.20445,40.502,0.52951,-0.3731,-0.20664,0.40263,0.55198,-0.83592,-80.121,2.2258,3.8933,0.22505,-0.20204,61.326,5.989,5.4411,-0.39803,1.8067,,0.60312,-0.22771,0.024468,-0.038496,-0.21344,165.56,125.06,-1.8622,0.56241,32.785,-0.40254,-0.23029,2.02,0.36057,0.16697,3.0432,3.0432,3450.0,-0.22771,-0.5989,1.1952,0.0,9.0119,2.9187,75.291,4.8479,8.82,1
-0.036879,0.91977,-0.12878,0.81543,-39.017,-0.014624,-0.034845,0.087119,2.8895,0.08013,-0.02703,-0.049939,-0.012059,-0.034845,-9634.6,-0.037884,1.0872,-0.034845,-0.012059,20.955,1.0891,0.013652,-0.012763,-0.026133,-0.025711,-0.040096,0.28157,-0.29878,3.4536,0.31797,-0.0035156,109.87,4.1836,3.1737,0.012326,2.9333,3.0006,0.21446,0.0042657,0.032542,2.2457,0.0047248,69.003,48.047,-0.2223,0.2703,20.743,0.013652,0.0047248,0.61859,0.69775,0.23903,0.1859,0.49755,-366.0,0.19776,-0.46024,0.80465,1.6764,17.418,7.5967,88.139,4.1412,6.7037,1
0.0069029,0.186,0.77158,5.5211,112.46,-0.072006,0.0069029,4.3762,1.5999,0.81396,0.018317,0.040448,0.0043145,0.0069029,9834.8,0.037113,5.3765,0.0069029,0.0043145,55.473,0.74444,0.0091743,0.0043145,-0.06326,0.36251,0.037113,0.87763,13.403,3.4506,-0.090855,0.0045293,45.143,9.6939,8.8948,-0.0025372,1.6717,,0.81396,-0.0015858,2.0095,0.67578,0.0057342,136.72,81.246,0.028389,3.4343,53.647,0.0091743,0.0057342,5.0659,0.17066,0.10316,14.14,14.14,2177.4,0.13754,0.0084806,0.85647,0.0,6.5798,4.4925,38.934,9.3748,27.793,1
0.010694,0.54806,-0.21716,0.47296,-41.196,0.0,-0.036146,0.82462,2.3856,0.45194,-0.026477,-0.087726,-0.015152,-0.036146,-5534.2,-0.065953,1.8246,-0.036146,-0.015152,9.8436,,-0.026735,0.0044829,-0.0073126,0.15234,0.019513,-2.84,-0.26972,3.6567,0.22966,-0.011206,70.773,6.1296,4.6083,-0.12454,2.4989,11.843,0.46296,-0.052207,0.018684,-0.68332,-0.011207,28.639,18.795,0.16623,0.17483,9.2978,-0.026735,-0.011207,0.35558,0.41204,0.16314,0.56134,0.57503,-985.03,0.10923,0.023663,0.85658,0.02439,37.08,19.42,63.043,5.7897,2.963,1
-0.0076642,0.67435,0.062828,1.1665,-72.859,0.0,-0.0097308,0.48288,0.96557,0.32563,0.005209,-0.02579,-0.010078,-0.0097308,-25295.0,-0.01443,1.4829,-0.0097308,-0.010078,101.17,1.3466,0.022838,-0.0079375,0.087242,0.2629,-0.011365,0.64189,0.11223,4.5912,0.6978,0.025974,165.61,2.6821,1.5007,-0.038938,1.0378,2.2649,0.40178,-0.040326,0.0014947,0.98423,0.023653,166.16,64.99,-0.028636,0.71085,96.535,0.022838,0.023653,0.65268,0.3773,0.37284,0.58164,0.71767,2451.0,0.13879,-0.023537,0.80842,0.23388,3.6077,5.6162,142.63,2.5591,1.7247,1
-0.071389,0.92237,-0.28189,0.53881,-49.156,0.0,-0.071223,0.084212,2.6867,0.077674,-0.034405,-0.11653,-0.0064327,-0.071223,-19480.0,-0.018737,1.0842,-0.071223,-0.02651,12.199,,-0.034618,-0.026571,-0.071223,0.049455,-0.018918,-0.94026,-0.4203,3.5113,0.32235,-0.012806,80.418,4.5404,3.0087,-0.087606,2.7408,0.76983,0.38883,-0.032607,0.09193,1.5912,-0.012885,37.107,24.908,-0.79504,0.23884,11.81,-0.088558,-0.032962,0.35705,0.61121,0.22025,0.11582,0.57976,-915.0,-0.032565,-0.91909,1.0125,4.0059,29.921,14.654,83.036,4.3957,4.006,1
